timestamp,url,title,marketing_tags,price_data,stock,assets,metadata
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Презервативы Viva ультратонкие N 12', 'Объем': '12'}","['Главная', 'Каталог', 'Планирование семьи', 'Презервативы', None]","{'current': 192.2, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/853778335.jpg', 'set_images': None}","{'__description': ['Применение', '\nКонтрацепция.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Violet ватные палочки п/э пак N 100', 'Объем': '100'}","['Главная', 'Каталог', 'Средства гигиены', 'Ватные палочки', None]","{'current': 67.7, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/218233382.jpg', 'set_images': None}",{'__description': ['\r\n\tВатные палочки в пакете для гигиенических процедур.']}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Периндоприл тб п/о плен 4 мг N 20', 'Объем': '20'}","Главная,Каталог,Медикаменты и БАДы,Заболевания сердечно-сосудистой системы,От давления","{'current': 280.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/714533364.jpg', 'set_images': None}","{'__description': ['\r\n\t', ' периндоприл.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маски медицинские нестерильные одноразовые черные N 5', 'Объем': None}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': 12.65, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/703462408.jpg', 'set_images': None}","{'__description': ['\r\n\t\xa0\xa0\xa0 Тип: Одноразовая, нестерильная.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Периндоприл тб п/о плен 4 мг N 20', 'Объем': '20'}","Главная,Каталог,Медикаменты и БАДы,Заболевания сердечно-сосудистой системы,От давления","{'current': 280.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/714533364.jpg', 'set_images': None}","{'__description': ['\r\n\t', ' периндоприл.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маски медицинские нестерильные одноразовые черные N 5', 'Объем': None}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': 12.65, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/703462408.jpg', 'set_images': None}","{'__description': ['\r\n\t\xa0\xa0\xa0 Тип: Одноразовая, нестерильная.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Violet ватные палочки п/э пак N 100', 'Объем': '100'}","['Главная', 'Каталог', 'Средства гигиены', 'Ватные палочки', None]","{'current': 67.7, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/218233382.jpg', 'set_images': None}",{'__description': ['\r\n\tВатные палочки в пакете для гигиенических процедур.']}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Презервативы Viva ультратонкие N 12', 'Объем': '12'}","['Главная', 'Каталог', 'Планирование семьи', 'Презервативы', None]","{'current': 192.2, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/853778335.jpg', 'set_images': None}","{'__description': ['Применение', '\nКонтрацепция.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маска медицинская одноразовая трехслойная Уралец Н N 20', 'Объем': '20'}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': 1.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/656179705.jpg', 'set_images': None}",{'__description': ['Назначение']}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Пантенол помада гигиеническая 2,8г', 'Объем': '8г'}","['Главная', 'Каталог', 'Косметика', 'Средства для губ', None]","{'current': 46.5, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/90236737.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Пантенол помада гигиеническая 2,8г', 'Объем': '8г'}","['Главная', 'Каталог', 'Косметика', 'Средства для губ', None]","{'current': 46.5, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/90236737.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маска 3-х слойная одноразовая N 50', 'Объем': '50'}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': None, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': False, 'count': 'Unknown'}","{'main_image': None, 'set_images': None}","{'__description': ['\r\n\tМаска — одноразовое\xa0изделие, закрывающее рот и нос носителя, и обеспечивающее барьер для прямой передачи инфекционных частиц от носителя маски к другим людям.\xa0']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Липримар тб п/о плен 10мг N 100', 'Объем': '10мг'}","Главная,Каталог,Медикаменты и БАДы,Заболевания сердечно-сосудистой системы,Статины","{'current': 569.8, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/563493763.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Липримар тб п/о плен 10мг N 100', 'Объем': '10мг'}","Главная,Каталог,Медикаменты и БАДы,Заболевания сердечно-сосудистой системы,Статины","{'current': 569.8, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/563493763.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маска 3-х слойная одноразовая N 5', 'Объем': None}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': 50.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/420581070.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маска 3-х слойная одноразовая N 5', 'Объем': None}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': 50.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/420581070.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Маска 3-х слойная одноразовая N 50', 'Объем': '50'}","['Главная', 'Каталог', 'Изделия медицинского назначения', 'Маски медицинские', None]","{'current': 500.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/756909505.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Evie cosmetics крем для рук 30 мл', 'Объем': '30'}","Главная,Каталог,Косметика,Средства для рук,Крем для рук","{'current': 90.0, 'orignial': 134.3, 'sale_tag': {'Скидка': '32%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/654348910.jpg', 'set_images': None}","{'__description': ['\r\n\t', ' (оливы, макадамии, зародышей пшеницы, ши) – обеспечивают кожу необходимым комплексом липидов для восстановления и поддержания защитного слоя. Натуральные масла помогают справиться с раздражением, смягчают и способствуют сохранению в клетках кожи живительной влаги и заметно повышает ее эластичность.', '\r\n\t', ' (содержащий Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Pyridoxine HCl) - является ловушкой свободных радикалов, обеспечивает антиоксидантную защиту кожи, фотозащиту, увлажнение, усиление барьерной функции кожи, стимуляцию восстановления клеток, стимуляцию выработки коллагена, эластичность кожи, снижение производства меланина, осветление кожи, улучшение кожного покрова, контроль выработки кожного сала.', '\r\n\t', ' – это смесь натуральных полисахаридов растительного происхождения – инулина (Inulin), который получается из корня цикория и глюко-олигосахаридов (Alpha-glucan oligosaccharide), добываемых из сахарной свеклы. Регулирует естественное соотношение микрофлоры на поверхности кожи и восстанавливает нормальный рН. Это обеспечивает укрепление и усиление защитных функций кожи, ее сопротивляемость окружающим стрессам, уменьшает чувствительность кожи и снижается риск возникновения проблем, появляющихся в результате воздействия неблагоприятных факторов внешней среды.', '\r\n\t', ' придают коже гладкость, ровность, мягкость, улучшают внешний вид. Глубоко увлажняют, питают, снимают раздражение и нормализует работу в клетках кожи.', '\r\n\t', ' укрепляет кутикулу, восстанавливает поврежденные клетки, разглаживает поверхность кожи и заживляет микротрещинки.', '\r\n\t', ' с разветвленной структурой, полученный путем бактериальной ферментации. Выступает в роли «щита кожи», чтобы обеспечить защиту от агрессивных факторов окружающей среды. В силу своей способности образовывать мощную матрицу на поверхности, он обволакивает эпидермис как вторая кожа, защищая его от физической и химической агрессии.', '\r\n\t', ' оказывает увлажняющее, успокаивающее действие.', '\r\n\t', ' способствует восстановлению микробиома кожи.', '\r\n\tНе содержит вазелина, минеральных масел, ланолина, аммиака, фосфатов, парабенов, пропиленгликоля, силиконов, сульфатов и других вредных компонентов. Благодаря этому средство не запечатывает поры, позволяя дерме дышать.', '\r\n\t', ' INCI: Aqua, Vegetable Oil, Cetearyl Alcohol, Caprylic/-Capric Triglyceride, Glyceryl Stearate, Butyrospermum Parkii (Shea butter) Oil, Glycerin, PEG-100 Stearate, Isopropyl, Myristate, Macadamia Ternifolia Seed Oil, Aloe Barbadensis, Leaf Extract, Olea Europaea (Olive) Fruit Oil, Rosmarinus, Officinalis (Rosemary) Leaf Extract, Triticum Vulgare (Wheat), Germ Oil, Glycofilm, Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Pyridoxine, HCI, Maltodextrin Sodium Starch Octenylsuccinate, Silica, Allantoin, Panthenol, Betaine, Acrylates/C10-30 Alkyl Acrylate, Crosspolymer, Xanthan Gum, Pentaerythrityl Tetra-di-t-butyl, Hydroxyhydrocinnamate, lnulin, Alpha-glucan, Oligosaccharide, Phenoxyethanol, Ethylhexylglycerin, Sodium, Hydroxide, Parfum.', '\r\n\t', ': нанести крем легкими массирующими движениями на кожу рук. Хранить в сухом, защищенном от света и недоступном для детей месте при температуре от +5°С до +25°С. В случае попадания в глаза промыть большим количеством воды. При необходимости обратиться к врачу. Для наружного применения.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Evie cosmetics крем для рук 30 мл', 'Объем': '30'}","Главная,Каталог,Косметика,Средства для рук,Крем для рук","{'current': 90.0, 'orignial': 134.3, 'sale_tag': {'Скидка': '32%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/654348910.jpg', 'set_images': None}","{'__description': ['\r\n\t', ' (оливы, макадамии, зародышей пшеницы, ши) – обеспечивают кожу необходимым комплексом липидов для восстановления и поддержания защитного слоя. Натуральные масла помогают справиться с раздражением, смягчают и способствуют сохранению в клетках кожи живительной влаги и заметно повышает ее эластичность.', '\r\n\t', ' (содержащий Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Pyridoxine HCl) - является ловушкой свободных радикалов, обеспечивает антиоксидантную защиту кожи, фотозащиту, увлажнение, усиление барьерной функции кожи, стимуляцию восстановления клеток, стимуляцию выработки коллагена, эластичность кожи, снижение производства меланина, осветление кожи, улучшение кожного покрова, контроль выработки кожного сала.', '\r\n\t', ' – это смесь натуральных полисахаридов растительного происхождения – инулина (Inulin), который получается из корня цикория и глюко-олигосахаридов (Alpha-glucan oligosaccharide), добываемых из сахарной свеклы. Регулирует естественное соотношение микрофлоры на поверхности кожи и восстанавливает нормальный рН. Это обеспечивает укрепление и усиление защитных функций кожи, ее сопротивляемость окружающим стрессам, уменьшает чувствительность кожи и снижается риск возникновения проблем, появляющихся в результате воздействия неблагоприятных факторов внешней среды.', '\r\n\t', ' придают коже гладкость, ровность, мягкость, улучшают внешний вид. Глубоко увлажняют, питают, снимают раздражение и нормализует работу в клетках кожи.', '\r\n\t', ' укрепляет кутикулу, восстанавливает поврежденные клетки, разглаживает поверхность кожи и заживляет микротрещинки.', '\r\n\t', ' с разветвленной структурой, полученный путем бактериальной ферментации. Выступает в роли «щита кожи», чтобы обеспечить защиту от агрессивных факторов окружающей среды. В силу своей способности образовывать мощную матрицу на поверхности, он обволакивает эпидермис как вторая кожа, защищая его от физической и химической агрессии.', '\r\n\t', ' оказывает увлажняющее, успокаивающее действие.', '\r\n\t', ' способствует восстановлению микробиома кожи.', '\r\n\tНе содержит вазелина, минеральных масел, ланолина, аммиака, фосфатов, парабенов, пропиленгликоля, силиконов, сульфатов и других вредных компонентов. Благодаря этому средство не запечатывает поры, позволяя дерме дышать.', '\r\n\t', ' INCI: Aqua, Vegetable Oil, Cetearyl Alcohol, Caprylic/-Capric Triglyceride, Glyceryl Stearate, Butyrospermum Parkii (Shea butter) Oil, Glycerin, PEG-100 Stearate, Isopropyl, Myristate, Macadamia Ternifolia Seed Oil, Aloe Barbadensis, Leaf Extract, Olea Europaea (Olive) Fruit Oil, Rosmarinus, Officinalis (Rosemary) Leaf Extract, Triticum Vulgare (Wheat), Germ Oil, Glycofilm, Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Pyridoxine, HCI, Maltodextrin Sodium Starch Octenylsuccinate, Silica, Allantoin, Panthenol, Betaine, Acrylates/C10-30 Alkyl Acrylate, Crosspolymer, Xanthan Gum, Pentaerythrityl Tetra-di-t-butyl, Hydroxyhydrocinnamate, lnulin, Alpha-glucan, Oligosaccharide, Phenoxyethanol, Ethylhexylglycerin, Sodium, Hydroxide, Parfum.', '\r\n\t', ': нанести крем легкими массирующими движениями на кожу рук. Хранить в сухом, защищенном от света и недоступном для детей месте при температуре от +5°С до +25°С. В случае попадания в глаза промыть большим количеством воды. При необходимости обратиться к врачу. Для наружного применения.']}"
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Aqvitel вода питьевая природная негазированная 0,25л', 'Объем': '25л'}","Главная,Каталог,Диетическое питание, напитки,Вода,Негазированная питьевая вода","{'current': 32.8, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/768921830.jpg', 'set_images': None}",{'__description': ['Природная питьевая вода без газа в удобном мини-формате.']}
1659192888.527949,/catalog/Maska-meditsinskaya-odnorazovaya-trekhsloynaya-Uralets-N-N-20_656179705,"{'Название': 'Aqvitel вода питьевая природная негазированная 0,25л', 'Объем': '25л'}","Главная,Каталог,Диетическое питание, напитки,Вода,Негазированная питьевая вода","{'current': 32.8, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/768921830.jpg', 'set_images': None}",{'__description': ['Природная питьевая вода без газа в удобном мини-формате.']}
1659192888.527949,/catalog/Salfetka-antisepticheskaya-spirtovaya-sterilnaya-60h100mm-N-20_951671666/pharmacies,"{'Название': 'Аптечный стандарт эфирное масло эвкалипт 10мл', 'Объем': '10мл'}","Главная,Каталог,Косметика,Масла косметические,Эфирное масло","{'current': 90.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/477051494.jpg', 'set_images': None}","{'__description': ['Эвкалипт поражает своей мощью, великолепием, ведь это самое высокое дерево в мире. Существует свыше 600 различных видов эвкалипта и каждый имеет свой особенный запах.']}"
1659192888.527949,/catalog/Salfetka-antisepticheskaya-spirtovaya-sterilnaya-60h100mm-N-20_951671666/pharmacies,"{'Название': 'АнвиМакс со вкусом клюквы порошок N 6', 'Объем': None}","Главная,Каталог,Медикаменты и БАДы,Простудные заболевания,Горячие напитки при простуде","{'current': 263.8, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/750542685.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Salfetka-antisepticheskaya-spirtovaya-sterilnaya-60h100mm-N-20_951671666/pharmacies,"{'Название': 'Пантенол крем увлажняющий для лица и тела для сухой кожи 50 мл', 'Объем': '50'}","Главная,Каталог,Косметика,Средства для тела,Крем для тела, лосьон, бальзам","{'current': 200.2, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/770368772.jpg', 'set_images': None}","{'__description': ['\r\n\tПантенол обеспечивает быстрое и глубокое увлажнение и рекомендуется для ухода за сухой и раздраженной кожей, избавляя от ощущений сухости и стянутости. Он помогает кожным покровам защищаться от воздействия негативных факторов внешней среды и усиливает способность эпидермиса удерживать влагу, ускоряет процессы регенерации, смягчает и успокаивает, возвращая коже эластичность и ухоженый вид.']}"
1659192888.527949,/catalog/Balzam-universalnyy-s-efirnym-maslom-evkalipta-7-ml_388739116/pharmacies,"{'Название': 'ТриоСмарт гель для наруж прим 2,5% 30 г', 'Объем': '30'}","Главная,Каталог,Медикаменты и БАДы,Обезболивающие средства,Обезболивающее наружное","{'current': 254.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/680079284.jpg', 'set_images': None}",{'__description': []}
1659192888.527949,/catalog/Kuk-lya-kuk-Kalamin-loson-fl-100ml_753058772,"{'Название': 'Фламадекс тб п/о плен 25 мг N 10', 'Объем': '25'}","Главная,Каталог,Медикаменты и БАДы,Обезболивающие средства,Мышечная боль","{'current': 289.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/824867576.jpg', 'set_images': None}",{'__description': ['\r\n\t']}
1659192888.527949,/catalog/Kuk-lya-kuk-Kalamin-loson-fl-100ml_753058772,"{'Название': 'Пантенол крем увлажняющий для лица и тела для сухой кожи 50 мл', 'Объем': '50'}","Главная,Каталог,Косметика,Средства для тела,Крем для тела, лосьон, бальзам","{'current': 200.2, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/770368772.jpg', 'set_images': None}","{'__description': ['\r\n\tПантенол обеспечивает быстрое и глубокое увлажнение и рекомендуется для ухода за сухой и раздраженной кожей, избавляя от ощущений сухости и стянутости. Он помогает кожным покровам защищаться от воздействия негативных факторов внешней среды и усиливает способность эпидермиса удерживать влагу, ускоряет процессы регенерации, смягчает и успокаивает, возвращая коже эластичность и ухоженый вид.']}"
1659192888.527949,/catalog/Antatsidin-tb-zhevat-myatnyy-vkus-bez-sahara-N-27_753421702/pharmacies,"{'Название': 'Кальций + витамин D3 + витамин К2 тб по 1800 мг N 60', 'Объем': '1800'}","Главная,Каталог,Медикаменты и БАДы,Витамины и микроэлементы,Витамины с кальцием","{'current': 471.0, 'orignial': None, 'sale_tag': {'Скидка': 'None%'}}","{'in_stock': True, 'count': 'Unknown'}","{'main_image': '/images/goods/662494663.jpg', 'set_images': None}",{'__description': ['\r\n\t']}
